Date,SLV_Open,SLV_High,SLV_Low,SLV_Close,SLV_DR,SLV_Adj Close,SLV_Volume,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Adj Close,SPY_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Adj Close,DJI_Volume,AG_Open,AG_High,AG_Low,AG_Close,AG_Adj Close,AG_Volume,EU_Open,EU_High,EU_Low,OF_Price,OF_Open,OF_High,OF_Low,OF_Vol.,OS_Price,OS_Open,OS_High,OS_Low,GF_Price,GF_Open,GF_High,GF_Low,GF_Vol.,USB_Price,USB_Open,USB_High,USB_Low,PLT_Open,PLT_High,PLT_Low,PLT_Close,PLT_Adj Close,PLT_Volume,PLD_Price,PLD_Open,PLD_High,PLD_Low,RHO_Open,RHO_High,RHO_Low,RHO_Close,RHO_Adj Close,USDI_Price,USDI_Open,USDI_High,USDI_Low,OIL_Open,OIL_High,OIL_Low,OIL_Close,OIL_Adj Close,OIL_Volume
1/17/2014,19.51,19.66,19.48,19.51,0.16,19.51,6550700,184.100006,184.449997,183.320007,183.639999,161.558838,107848700,16408.01953,16495.25977,16378.79981,16458.56055,16458.56055,184970000,10.76,11.07,10.72,11.02,11.02,1500400,1.353308,1.35678,1.352349,92.33,93.96,94.18,92.26,244.86K,94.35,92.71,94.7,92.49,,,,,,2.389,2.361,2.39,2.327,,,,,,,793.1,789,797.3,788.6,98.529999,98.529999,98.5,98.779999,98.779999,80.72,80.64,80.79,80.48,21.16,21.16,21.16,21.16,21.16,100
1/21/2014,19.030001,19.200001,19.02,19.17,-0.34,19.17,8955800,184.699997,184.770004,183.050003,184.179993,162.033936,88621200,16459.26953,16520.59961,16316.25,16414.43945,16414.43945,111570000,10.93,11.29,10.72,11.16,11.16,1396600,1.356907,1.3613,1.355932,91.66,92.58,92.93,91.24,255.78K,94.12,94.36,94.71,93.67,,,,,,2.36,2.351,2.361,2.351,,,,,,,794.95,806.9,810,794.95,99.050003,99.050003,97.309998,94.940002,94.940002,80.72,80.73,80.75,80.54,21.24,21.24,21.24,21.24,21.24,0
1/22/2014,19.129999,19.18,19.02,19.030001,-0.139999,19.030001,4960800,184.490005,184.570007,183.910004,184.300003,162.139496,61270900,16420.48047,16453.49023,16332.98047,16373.33984,16373.33984,87470000,11.07,11.23,10.73,10.8,10.8,1151100,1.357423,1.3617,1.356594,92.72,92.3,93.38,91.99,255.99K,94.1,94.28,95.04,94.04,,,,,,2.35,2.343,2.381,2.338,,,,,,,813.8,806.65,815,806.65,93.349998,93.349998,93.349998,94.940002,94.940002,80.68,80.57,80.68,80.49,21.24,21.24,21.24,21.24,21.24,0
1/23/2014,19.4,19.549999,19.23,19.26,0.229999,19.26,9113900,183.369995,183.399994,181.820007,182.789993,160.811035,132496900,16371.99023,16372.95996,16140.58008,16197.34961,16197.34961,100540000,11.06,11.52,10.99,11.19,11.19,1621900,1.360359,1.362212,1.360008,91.8,92.83,92.88,91.43,212.21K,94.99,94,95.23,93.43,,,,,,2.352,2.325,2.368,2.325,,,,,,,800.7,788.05,809.25,788.05,96.93,96.93,96.739998,95.480003,95.480003,80.92,80.66,80.96,80.5,21.24,21.24,21.24,21.24,21.24,0
1/24/2014,19.370001,19.459999,18.99,19.16,-0.1,19.16,8368700,181.600006,181.660004,178.830002,178.889999,157.380005,208677100,16203.29004,16203.29004,15879.11035,15879.11035,15879.11035,141450000,11.33,11.48,10.56,10.8,10.8,2148000,1.358659,1.361459,1.352814,92.59,91.51,92.88,91.5,243.47K,96.67,95.28,96.97,95.2,,,,,,2.322,2.293,2.327,2.279,,,,,,,790,784,795.65,784,96.919998,96.919998,96.919998,95.459999,95.459999,80.92,80.89,80.99,80.5,21.200001,21.26,21.16,21.16,21.16,1100
1/27/2014,19.08,19.15,18.83,18.889999,-0.270001,18.889999,7749900,179.059998,179.520004,177.119995,178.009995,156.605789,180843100,15879.04981,15942.76953,15783.54981,15837.87988,15837.87988,127540000,10.74,10.8,10.24,10.27,10.27,1640300,1.354261,1.359398,1.352558,94.17,92.65,94.64,92.43,263.30K,97.35,96.75,97.9,96.47,,,,,,2.287,2.32,2.34,2.282,,,,,,,788.2,783,793.8,783,95.315002,95.315002,95.315002,95.315002,95.315002,80.62,80.63,80.91,80.54,21.16,21.16,21.16,21.16,21.16,0
1/28/2014,18.98,18.99,18.74,18.85,-0.039999,18.85,6394800,178.139999,179.300003,178.119995,179.070007,157.53833,110463200,15840.83984,15945.88965,15840.83984,15928.55957,15928.55957,89110000,10.29,10.52,10.16,10.48,10.48,1367800,1.359102,1.359989,1.35303,93.96,94.29,94.64,93.6,165.14K,96.91,97.38,97.81,96.26,,,,,,2.322,2.282,2.338,2.28,,,,,,,782.2,781,785.5,780.4,96.620003,96.620003,94,95.32,95.32,80.23,80.64,80.83,80.23,21.16,21.16,21.16,21.16,21.16,0
1/29/2014,19.139999,19.18,18.76,19.02,0.17,19.02,8699100,177.580002,178.550003,176.880005,177.350006,156.025146,216597300,15927.08008,15927.08008,15708.98047,15738.79004,15738.79004,109590000,10.71,10.81,10.48,10.8,10.8,1327300,1.358696,1.366639,1.354531,94.37,94.17,94.94,93.94,119.89K,95.66,96.98,97.26,95.28,,,,,,2.28,2.289,2.289,2.275,,,,,,,776.4,775,780,775,95.75,95.75,95.75,95.75,95.75,80.31,80.3,80.61,80.22,21.16,21.16,21.16,21.16,21.16,0
1/30/2014,18.43,18.540001,18.389999,18.49,-0.53,18.49,13004900,178.830002,179.809998,178.259995,179.229996,157.679123,118938100,15743.03027,15907.53027,15733.26953,15848.61035,15848.61035,92100000,10.4,10.72,10.4,10.64,10.64,1134700,1.367091,1.369499,1.36323,93.93,94.31,94.31,93.66,-,97.17,95.69,97.69,95.66,,,,,,2.289,2.295,2.338,2.279,,,,,,,767.25,771.6,775,766.9,95,95,95,94.739998,94.739998,80.13,80.25,80.33,80.12,21.16,21.16,21.16,21.16,21.16,0
1/31/2014,18.6,18.67,18.389999,18.450001,-0.039999,18.450001,6774000,177.009995,179.289993,176.919998,178.179993,156.755325,194677900,15847.19043,15847.19043,15617.54981,15698.84961,15698.84961,137090000,10.49,10.63,10.22,10.44,10.44,1568300,1.370821,1.373091,1.36951,94.99,94,95.23,93.43,35.63K,97.45,97.22,97.8,96.37,,,,,,2.3,2.313,2.322,2.282,,,,,,,746.1,745.4,767,744.95,94.5,94.5,93.830002,93.830002,93.830002,79.97,80.13,80.18,79.84,21.16,21.16,21.16,21.16,21.16,0
2/3/2014,18.620001,18.9,18.58,18.610001,0.16,18.610001,9628300,177.970001,178.369995,173.830002,174.169998,153.227524,254837100,15697.69043,15708.54004,15356.16992,15372.79981,15372.79981,151050000,10.55,10.76,10.24,10.35,10.35,1304200,1.373796,1.379329,1.373626,96.73,95.2,96.89,95.12,252.35K,98.03,97.5,98.66,97.41,,,,,,2.304,2.334,2.35,2.302,,,,,,,742.5,749.25,749.7,741.55,93.400002,93.400002,93.339996,93.080002,93.080002,79.89,79.98,80.06,79.76,21.120001,21.120001,21.120001,21.120001,21.120001,100
2/4/2014,18.59,18.790001,18.58,18.75,0.139999,18.75,3967700,174.949997,175.839996,174.110001,175.389999,154.300797,165012400,15372.92969,15481.84961,15356.62012,15445.24023,15445.24023,124110000,10.38,10.5,10.25,10.47,10.47,1045300,1.376595,1.379799,1.37444,97.32,96.69,97.84,96.41,274.08K,97.47,98.04,98.47,97.17,,,,,,2.334,2.27,2.343,2.27,,,,,,,755.3,749.45,758,749.45,92.639999,92.639999,92.639999,93.169998,93.169998,80.21,79.9,80.25,79.85,21.440001,21.440001,21.440001,21.440001,21.440001,0
2/5/2014,19.190001,19.209999,19,19.07,0.32,19.07,11851000,174.779999,175.559998,173.710007,175.169998,154.107285,164230500,15443,15478.20996,15340.69043,15440.23047,15440.23047,105130000,10.61,10.66,10.25,10.26,10.26,999900,1.378531,1.3805,1.374829,96.64,97.37,97.8,96.25,239.67K,96.66,97.47,98,96.33,,,,,,2.273,2.314,2.325,2.266,,,,,,,745.65,747.7,752.3,745.4,92.510002,92.510002,91.5,91.989998,91.989998,80.21,80.23,80.42,80.16,21.6,21.6,21.6,21.6,21.6,0
2/6/2014,19.25,19.290001,19.1,19.17,0.1,19.17,5657900,175.580002,177.479996,175.220001,177.479996,156.139481,132877600,15443.83008,15632.08984,15443,15628.53027,15628.53027,106980000,10.39,10.46,10.21,10.37,10.37,722100,1.375081,1.376842,1.371084,95.72,96.9,97.18,95.21,235.11K,97.73,96.6,97.89,96.44,,,,,,2.246,2.246,2.246,2.246,,,,,,,748.85,770,770,751,89.970001,89.970001,89.970001,89.839996,89.839996,80.07,80.23,80.22,79.92,21.6,21.6,21.6,21.6,21.6,0
2/7/2014,19.08,19.280001,19.07,19.27,0.1,19.27,7106000,178.309998,179.869995,177.729996,179.679993,158.074982,170787200,15630.63965,15798.50977,15625.53027,15794.08008,15794.08008,105780000,10.36,10.74,10.21,10.72,10.72,1292000,1.373815,1.3799,1.373815,97.41,95.66,97.66,95.63,206.49K,97.3,97.75,98.34,96.88,,,,,,2.246,2.243,2.25,2.209,,,,,,,771.15,769,774.45,767.75,87.510002,89,87.029999,87.779999,87.779999,80.06,80.1,80.28,79.98,21.9,21.9,21.82,21.82,21.82,500
2/10/2014,19.450001,19.51,19.280001,19.290001,0.020001,19.290001,6642100,179.699997,180.070007,179.210007,180.009995,158.365265,92218800,15793.62988,15801.79004,15733.69043,15801.79004,15801.79004,84110000,10.88,11.14,10.87,11.05,11.05,1545800,1.376178,1.37821,1.372701,97.36,97.17,97.75,96.32,200.49K,97.95,97.3,98.88,97.3,,,,,,2.236,2.207,2.257,2.198,,,,,,,775.55,772.15,777,766.95,88,88,87.5,86.330002,86.330002,80.11,80.05,80.62,79.81,21.82,21.82,21.82,21.82,21.82,0
2/11/2014,19.25,19.540001,19.25,19.450001,0.16,19.450001,9246700,180.160004,182.440002,180.039993,181.979996,160.09845,117814100,15804.16992,16027.19043,15803.40039,15994.76953,15994.76953,95930000,11.17,11.7,11.12,11.61,11.61,2194200,1.377107,1.378099,1.373479,98.23,97.42,98.59,97.33,199.42K,100.17,98.05,100.32,97.19,,,,,,2.216,2.182,2.225,2.175,,,,,,,773.7,779,779,767.95,84.5,85,82,83.139999,83.139999,80.63,80.52,80.67,80.47,21.76,21.76,21.76,21.76,21.76,500
2/12/2014,19.5,19.629999,19.42,19.43,-0.020001,19.43,6410500,182.25,182.830002,181.710007,182.070007,160.177612,94717700,15993.04004,16036.55957,15928.75,15963.94043,15963.94043,77310000,11.66,11.71,11.15,11.17,11.17,1706300,1.368307,1.369394,1.365113,97.49,97.97,98.39,97.1,253.46K,99.97,100.1,100.6,99.16,,,,,,2.172,2.255,2.259,2.165,,,,,,,768.25,771.7,771.7,761,80.300003,82.459999,78.459999,81.480003,81.480003,80.58,80.67,80.83,80.39,21.76,21.76,21.76,21.76,21.76,0
2/13/2014,19.48,19.76,19.469999,19.74,0.31,19.74,10507100,180.839996,183.199997,180.830002,183.009995,161.004547,100542200,15946.99023,16039.37012,15863.25,16027.58984,16027.58984,99470000,11.2,11.69,11.06,11.68,11.68,1344200,1.365598,1.37087,1.362583,96.43,97.4,97.94,96.26,293.31K,100.39,99.98,100.61,99.61,,,,,,2.248,2.2,2.26,2.198,,,,,,,770.45,775,777.05,770.15,80.279999,88,80.279999,80.139999,80.139999,80.45,80.53,80.55,80.31,22.280001,22.280001,22.280001,22.280001,22.280001,100
2/14/2014,20.360001,20.65,20.34,20.65,0.91,20.65,17140300,182.839996,184.360001,182.669998,184.020004,161.893173,96498400,16018.08008,16175.54981,15985.38965,16154.38965,16154.38965,84060000,12.07,12.45,12.02,12.19,12.19,2288200,1.367877,1.371599,1.36743,97.19,96.53,97.82,96.37,204.28K,100.28,100.49,101.41,100.08,,,,,,2.198,2.2,2.2,2.197,,,,,,,779.75,771.55,784.5,771.55,78.93,80.800003,77,76,76,80.45,80.44,80.61,80.43,22.299999,22.299999,22.299999,22.299999,22.299999,200
2/18/2014,20.870001,21.129999,20.780001,21.129999,0.479999,21.129999,12694000,184.179993,184.490005,183.649994,184.240005,162.0867,80460900,16153.96973,16167.33008,16107.04004,16130.40039,16130.40039,91250000,12.3,12.43,12.07,12.36,12.36,1668400,1.369825,1.369863,1.365579,97.38,97.67,98.26,96.8,237.67K,100.37,100.3,100.69,99.43,,,,,,2.232,2.248,2.271,2.218,,,,,,,772.4,784.1,784.1,770.5,77.589996,84,77.5,77.550003,77.550003,80.45,80.54,80.6,80.45,22.299999,22.299999,22.299999,22.299999,22.299999,0
2/19/2014,21.01,21.049999,20.559999,20.629999,-0.5,20.629999,11974900,183.759995,184.949997,182.869995,183.020004,161.013428,126524300,16126.23047,16225.71973,16031.66016,16040.55957,16040.55957,80560000,12.24,12.45,11.61,11.64,11.64,2040800,1.368195,1.370708,1.3664,97.84,97.25,98.83,97.25,234.28K,100.38,100.37,100.5,99.46,,,,,,2.244,2.3,2.31,2.239,,,,,,,785.7,771,790.45,771,77.5,77.5,74.080002,76.07,76.07,80.48,80.59,80.62,80.44,22.280001,22.280001,22.24,22.24,22.24,200
2/20/2014,20.84,21.08,20.790001,21,0.370001,21,7854100,183.270004,184.520004,182.600006,184.100006,161.963501,104998100,16044.15039,16161.63965,16006.58984,16133.23047,16133.23047,77720000,11.67,12.28,11.67,12.24,12.24,1566300,1.367708,1.37007,1.366736,99.88,97.97,100.24,97.11,270.41K,103.16,100.35,103.28,100.27,,,,,,2.298,2.353,2.357,2.293,,,,,,,773.75,779.75,785.05,778.85,77,77,74.5,75.900002,75.900002,80.39,80.51,80.52,79.69,22.379999,22.4,22.379999,22.4,22.4,100
2/21/2014,20.950001,21.139999,20.84,20.969999,-0.030001,20.969999,7865000,184.449997,184.889999,183.800003,183.889999,161.778763,118116400,16135.91992,16191.91992,16093.79981,16103.29981,16103.29981,126580000,12.3,12.33,11.9,12.09,12.09,1532900,1.369563,1.388351,1.369394,100.06,100.05,100.55,99.11,251.13K,103.38,103.16,103.82,102.43,,,,,,2.366,2.384,2.395,2.346,,,,,,,775.75,777.6,777.95,776.9,74.5,78.150002,74.5,76.400002,76.400002,80,80.29,80.43,79.93,22.4,22.4,22.4,22.4,22.4,0
2/24/2014,21.190001,21.299999,21.15,21.18,0.210001,21.18,8128500,184.279999,186.149994,184.199997,184.910004,162.676147,114063900,16102.26953,16300.04004,16102.26953,16207.13965,16207.13965,244580000,12.33,12.33,12.03,12.05,12.05,1280700,1.375194,1.381158,1.373,99.94,99.97,100.6,99.6,233.93K,102.92,103.41,103.5,102.75,,,,,,2.382,2.384,2.386,2.38,,,,,,,771.5,777.65,778.3,773.6,76,76,74.650002,75.709999,75.709999,80.03,80,80.22,79.97,22.4,22.4,22.4,22.4,22.4,0
2/25/2014,20.950001,21.17,20.93,21.02,-0.16,21.02,5564200,185.059998,185.589996,184.229996,184.839996,162.614548,117085000,16207.33984,16254.25977,16147.25,16179.66016,16179.66016,99470000,12.01,12.01,11.54,11.68,11.68,1403900,1.380777,1.381254,1.37612,100.37,100.46,101.38,100.04,318.69K,102.31,102.89,102.94,101.71,,,,,,2.382,2.348,2.386,2.269,,,,,,,781.7,777.25,777.9,765.5,75.989998,76,75.989998,76,76,80.03,80.21,80.24,80.1,22.299999,22.299999,22.200001,22.200001,22.200001,200
2/26/2014,20.74,20.780001,20.290001,20.42,-0.6,20.42,15136800,185.110001,185.600006,184.330002,184.850006,162.623337,98677200,16180.36035,16252.34961,16155.86035,16198.41016,16198.41016,93980000,11.55,11.63,11.18,11.24,11.24,1795000,1.374495,1.377904,1.3744,100.35,100.27,100.66,99.4,221.72K,102.85,102.31,103.47,101.99,,,,,,2.341,2.332,2.368,2.326,,,,,,,772.35,778.05,780.58,765.9,78.5,81.849998,76,78.5,78.5,80.63,80.12,80.71,80.08,22.280001,22.280001,22.280001,22.280001,22.280001,200
2/27/2014,20.459999,20.620001,20.370001,20.459999,0.039999,20.459999,5613300,184.580002,185.869995,184.369995,185.820007,163.4767,93880800,16197.7002,16276.28027,16159.80957,16272.65039,16272.65039,97640000,11.2,11.27,10.86,10.97,10.97,1773700,1.376595,1.377467,1.363271,100.3,100.34,100.47,99.43,229.78K,102.03,102.85,102.89,101.07,,,,,,2.339,2.361,2.384,2.325,,,,,,,777.88,777.28,778.62,777.1,82,90.010002,81.790001,91.5,91.5,80.79,80.57,80.89,80.49,22.700001,22.700001,22.6,22.6,22.6,900
2/28/2014,20.530001,20.540001,20.280001,20.35,-0.109999,20.35,5648100,185.789993,187.149994,185.050003,186.289993,163.890167,150842000,16273.23047,16398.94922,16226.08984,16321.70996,16321.70996,122110000,11.07,11.11,10.85,11.01,11.01,1592000,1.366624,1.367297,1.36017,100.58,100.59,100.83,100.23,-,102.62,102.07,102.93,101.61,,,,,,2.364,2.326,2.364,2.314,,,,,,,781.6,792.35,792.35,782,93,93.010002,88.190002,93.459999,93.459999,80.65,80.86,80.91,80.54,22.34,22.379999,22.34,22.360001,22.360001,3100
3/3/2014,20.67,20.83,20.58,20.620001,0.270001,20.620001,6922800,184.649994,185.449997,183.75,184.979996,162.737656,167748500,16321.70996,16321.70996,16071.25,16168.03027,16168.03027,92760000,11.31,11.69,11.1,11.42,11.42,1857000,1.359582,1.36461,1.357279,102.43,100.32,103.25,100.23,177.37K,102.11,102.61,103.12,101.8,,,,,,2.323,2.396,2.405,2.321,,,,,,,795.8,795.35,796.6,794.6,92.889999,93.449997,91.449997,92.040001,92.040001,80.83,80.69,80.95,80.6,22.08,22.1,22.059999,22.059999,22.059999,900
3/4/2014,20.290001,20.469999,20.219999,20.370001,-0.25,20.370001,6841000,186.789993,187.979996,186.75,187.580002,165.025085,167545900,16169.32031,16419.49023,16169.32031,16395.88086,16395.88086,96120000,11.17,11.37,11,11.14,11.14,1297200,1.363066,1.365799,1.359878,103.31,103.14,103.8,102.4,116.16K,102.71,102.21,103.01,101.85,,,,,,2.395,2.396,2.398,2.395,,,,,,,788.65,785.35,789.15,785.35,91.059998,92.580002,83.5,89.830002,89.830002,81.02,80.91,81.17,80.83,22.059999,22.059999,22.059999,22.059999,22.059999,0
3/5/2014,20.389999,20.5,20.34,20.360001,-0.01,20.360001,4295800,187.740005,188.070007,187.449997,187.75,165.174622,88376900,16395.88086,16406.55078,16343.95996,16360.17969,16360.17969,73980000,11.17,11.4,11.05,11.35,11.35,1084600,1.361693,1.363605,1.357202,102.92,103.41,103.5,102.75,36.26K,104.86,103.02,105.24,102.97,,,,,,2.389,2.414,2.431,2.387,,,,,,,783.45,783.2,783.9,780.55,88.080002,88.080002,83,82.93,82.93,81,81.08,81.19,80.85,22.18,22.18,22.18,22.18,22.18,900
3/6/2014,20.57,20.809999,20.5,20.66,0.299999,20.66,5444300,188.210007,188.610001,187.779999,188.179993,165.552917,82516500,16360.55957,16450.16992,16360.55957,16421.89063,16421.89063,75900000,11.44,11.64,11.44,11.56,11.56,979400,1.357257,1.36328,1.355489,102.2,102.87,102.92,101.69,173.26K,103.34,104.92,104.99,102.88,,,,,,2.421,2.385,2.425,2.373,,,,,,,777.35,782.5,782.55,781.7,80,80,76,78.610001,78.610001,80.66,80.95,81.14,80.53,22.18,22.18,22.18,22.18,22.18,0
3/7/2014,20,20.23,19.959999,20.08,-0.58,20.08,11099000,188.960007,188.960007,187.429993,188.259995,165.623306,114513500,16424.5293,16505.69922,16398.85938,16452.7207,16452.7207,80690000,11.31,11.37,11.01,11.14,11.14,1267500,1.360711,1.368701,1.35781,102.82,102.29,103.45,101.97,177.86K,100.95,103.4,103.58,100.9,,,,,,2.38,2.425,2.427,2.378,,,,,,,785.55,787.05,787.05,783.7,77.150002,78.610001,77.150002,78.610001,78.610001,80.51,80.58,80.75,80.47,22.18,22.18,22.18,22.18,22.18,0
3/10/2014,20.040001,20.17,20,20.01,-0.07,20.01,4167600,187.970001,188.229996,187.080002,188.160004,165.535324,74939200,16453.09961,16453.09961,16334.2002,16418.67969,16418.67969,68210000,11.1,11.1,10.82,10.95,10.95,1036300,1.367222,1.368476,1.363931,101.83,102.8,102.84,101.02,187.22K,101.99,101.08,102.12,100.17,,,,,,2.42,2.382,2.421,2.357,,,,,,,775,775.3,777,775.1,78.599998,80.720001,78.599998,80.720001,80.720001,80.66,80.58,80.7,80.44,21.68,21.780001,21.68,21.780001,21.780001,200
3/11/2014,20.35,20.379999,19.870001,20.040001,0.030001,20.040001,6705500,188.440002,188.710007,186.800003,187.229996,164.717133,99009100,16419.39063,16460.33008,16325.16992,16351.25,16351.25,78150000,11.13,11.24,10.71,10.79,10.79,1266300,1.367091,1.369859,1.365029,102.59,102.04,102.9,101.58,196.52K,102.69,102.11,103.05,101.71,,,,,,2.378,2.382,2.384,2.348,,,,,,,771.4,766.95,769.8,766.95,81.099998,81.099998,81.099998,81.099998,81.099998,81.03,80.66,81.13,80.65,21.780001,21.780001,21.780001,21.780001,21.780001,0
3/12/2014,20.280001,20.610001,20.190001,20.469999,0.429998,20.469999,7763000,186.320007,187.350006,185.899994,187.279999,164.761108,104824400,16350.66992,16364.74023,16260.03027,16340.08008,16340.08008,77900000,10.91,11.17,10.91,11.14,11.14,953300,1.366811,1.367353,1.35826,102.4,102.57,103.08,101.75,196.49K,100.93,102.81,102.88,100.91,,,,,,2.384,2.418,2.418,2.378,,,,,,,765.75,774.2,774.2,756.2,77.610001,80.800003,77.589996,79.050003,79.050003,80.91,81.05,81.12,80.77,21.780001,21.780001,21.780001,21.780001,21.780001,0
3/13/2014,20.370001,20.530001,20.34,20.360001,-0.109998,20.360001,5911200,187.839996,187.990005,184.660004,185.179993,162.913635,155014300,16341.54981,16405.07031,16084.09961,16108.88965,16108.88965,86160000,11.16,11.63,11.03,11.5,11.5,1922200,1.360119,1.364791,1.358806,102.59,102.15,102.96,101.8,178.28K,99.51,100.97,101.55,99.35,,,,,,2.418,2.418,2.438,2.393,,,,,,,775.6,751.95,776.2,751.95,77.300003,77.300003,77.300003,79.050003,79.050003,81.22,80.93,81.3,80.91,21.799999,21.799999,21.799999,21.799999,21.799999,200
3/14/2014,20.9,20.92,20.49,20.620001,0.26,20.620001,8092600,184.850006,185.800003,184.440002,184.660004,162.456177,153919600,16106.32031,16165.04981,16046.99023,16065.66992,16065.66992,85660000,11.67,11.87,11.42,11.53,11.53,1370000,1.361563,1.362101,1.355693,104.92,103,105.22,102.95,295.82K,98.09,99.56,99.68,97.63,,,,,,2.418,2.409,2.437,2.387,,,,,,,750.3,760.6,760.95,746,77.300003,77.300003,77.300003,78.650002,78.650002,81.22,81.17,81.3,81.04,21.799999,21.799999,21.799999,21.799999,21.799999,0
3/17/2014,20.52,20.620001,20.309999,20.33,-0.290001,20.33,6946500,185.589996,186.770004,185.509995,186.330002,163.925385,98359500,16066.37012,16270.33984,16066.37012,16247.21973,16247.21973,88930000,11.44,11.59,11.13,11.16,11.16,1456200,1.352832,1.35664,1.350931,103.33,104.89,104.96,102.85,210.01K,98.25,98.13,98.63,97.7,,,,,,2.403,2.414,2.425,2.375,,,,,,,760.35,770.5,770.5,770.45,77.300003,80,77.300003,78.830002,78.830002,81.1,81.18,81.39,81.04,21.76,21.76,21.76,21.76,21.76,100
3/18/2014,19.959999,20.110001,19.950001,20.01,-0.32,20.01,7658800,186.710007,187.910004,186.509995,187.660004,165.095459,101804600,16245.92969,16369.94043,16245.92969,16336.19043,16336.19043,79140000,10.98,11.5,10.97,11.31,11.31,1395500,1.354536,1.356399,1.351863,101.45,103.35,103.53,100.85,267.84K,99.01,98.28,99.31,98.09,,,,,,2.416,2.466,2.499,2.416,,,,,,,764,763.75,763.75,763.75,78,78.970001,74.5,74.07,74.07,81.17,81.11,81.21,80.96,21.639999,21.639999,21.639999,21.639999,21.639999,0
3/19/2014,19.91,20.1,19.719999,19.790001,-0.219999,19.790001,12320600,187.679993,187.940002,185.470001,186.660004,164.215652,176267300,16335.70996,16363.32031,16126.29004,16222.16992,16222.16992,90110000,11.14,11.26,10.77,10.81,10.81,1595700,1.355748,1.358087,1.353541,101.56,101.04,102.08,100.13,291.85K,97.99,99.43,99.43,97.41,,,,,,2.463,2.508,2.513,2.463,,,,,,,755.4,740,759.5,740,70.260002,73.300003,70.18,72.900002,72.900002,80.44,81.23,81.31,80.41,22,22,22,22,22,0
3/20/2014,19.58,19.66,19.49,19.52,-0.270001,19.52,8526500,186.25,187.889999,185.919998,187.75,165.174622,117241000,16221.98047,16353.98047,16160.33008,16331.04981,16331.04981,91530000,10.71,11.07,10.7,10.98,10.98,1131800,1.354518,1.368551,1.353363,102.58,101.97,102.91,101.57,226.15K,99.55,98.03,99.84,97.81,,,,,,2.5,2.5,2.5,2.5,,,,,,,739.55,742,743,727.5,72.910004,74.800003,72,74.800003,74.800003,80.46,80.47,80.56,80.15,21.92,21.92,21.9,21.9,21.9,900
3/21/2014,19.66,19.68,19.49,19.52,0,19.52,5384800,187.710007,189.020004,186.029999,186.199997,164.534027,163128000,16332.69043,16456.44922,16290.79004,16302.76953,16302.76953,353670000,11.12,11.32,10.92,11.03,11.03,2455300,1.369,1.373494,1.366494,101.12,102.75,102.82,100.85,225.29K,100.31,99.72,100.66,99.53,,,,,,2.5,2.5,2.5,2.5,,,,,,,739.65,722.65,745.25,714.5,72.099998,74.800003,72.099998,74.800003,74.800003,80.52,80.46,80.56,80.3,21.9,21.9,21.9,21.9,21.9,0
3/24/2014,19.379999,19.42,19.16,19.209999,-0.310001,19.209999,7227000,186.839996,187.070007,184.619995,185.429993,163.853561,121411000,16303.28027,16380.50977,16215.55957,16276.69043,16276.69043,110620000,10.82,10.95,10.19,10.2,10.2,1828300,1.368813,1.371499,1.36554,100.03,100.94,101.52,99.32,294.20K,99.43,100.39,100.82,99.08,,,,,,2.501,2.544,2.544,2.49,,,,,,,725.45,733.95,744.95,715.5,74,74.800003,73.800003,76.169998,76.169998,80.57,80.49,80.76,80.39,22.059999,22.059999,22.059999,22.059999,22.059999,0
3/25/2014,19.290001,19.4,19.18,19.219999,0.01,19.219999,4809600,186.369995,186.940002,185.270004,186.309998,164.631195,103852000,16279.2002,16407.17969,16279.2002,16367.87988,16367.87988,89110000,10.27,10.38,10.08,10.14,10.14,1279900,1.367596,1.36894,1.36318,97.99,99.48,99.6,97.55,416.93K,99.62,98.71,100.37,98.37,,,,,,2.537,2.497,2.542,2.486,,,,,,,737.8,761.65,762,753,77.709999,78.769997,77,78.830002,78.830002,80.5,80.66,80.82,80.44,22.059999,22.059999,22.059999,22.059999,22.059999,0
